Disaster Number,IH Program Declared,IA Program Declared,PA Program Declared,HM Program Declared,State,Declaration Date,Disaster Type,Incident Type,Title,Incident Begin Date,Incident End Date,Disaster Close Out Date,Place Code,Declared County/Area,Declaration Request Number
3213,No,No,Yes,No,MS,2005/8/28 11:10,EM,Hurricane,HURRICANE KATRINA,2005/8/27 0:00,2005/10/14 9:45,2009/4/29 23:59,99065,Jefferson Davis (County),5079
3213,No,No,Yes,No,MS,2005/8/28 11:10,EM,Hurricane,HURRICANE KATRINA,2005/8/27 0:00,2005/10/14 9:45,2009/4/29 23:59,99067,Jones (County),5079
3213,No,No,Yes,No,MS,2005/8/28 11:10,EM,Hurricane,HURRICANE KATRINA,2005/8/27 0:00,2005/10/14 9:45,2009/4/29 23:59,99073,Lamar (County),5079
3213,No,No,Yes,No,MS,2005/8/28 11:10,EM,Hurricane,HURRICANE KATRINA,2005/8/27 0:00,2005/10/14 9:45,2009/4/29 23:59,99091,Marion (County),5079
3213,No,No,Yes,No,MS,2005/8/28 11:10,EM,Hurricane,HURRICANE KATRINA,2005/8/27 0:00,2005/10/14 9:45,2009/4/29 23:59,99109,Pearl River (County),5079
3213,No,No,Yes,No,MS,2005/8/28 11:10,EM,Hurricane,HURRICANE KATRINA,2005/8/27 0:00,2005/10/14 9:45,2009/4/29 23:59,99131,Stone (County),5079
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99001,Acadia (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99003,Allen (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99005,Ascension (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99007,Assumption (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99009,Avoyelles (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99011,Beauregard (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99013,Bienville (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99015,Bossier (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99017,Caddo (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99019,Calcasieu (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99021,Caldwell (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99023,Cameron (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99025,Catahoula (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99027,Claiborne (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99029,Concordia (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99031,De Soto (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99033,East Baton Rouge (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99035,East Carroll (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99037,East Feliciana (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99039,Evangeline (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99041,Franklin (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99043,Grant (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99045,Iberia (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99047,Iberville (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99049,Jackson (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99051,Jefferson (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99053,Jefferson Davis (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99057,Lafourche (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99059,La Salle (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99061,Lincoln (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99063,Livingston (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99065,Madison (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99067,Morehouse (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99069,Natchitoches (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99071,Orleans (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99073,Ouachita (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99075,Plaquemines (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99077,Pointe Coupee (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99079,Rapides (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99081,Red River (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99083,Richland (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99085,Sabine (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99087,St. Bernard (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99089,St. Charles (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99091,St. Helena (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99093,St. James (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99095,St. John the Baptist (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99097,St. Landry (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99099,St. Martin (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99101,St. Mary (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99103,St. Tammany (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99105,Tangipahoa (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99107,Tensas (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99109,Terrebonne (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99111,Union (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99113,Vermilion (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99115,Vernon (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99117,Washington (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99119,Webster (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99121,West Baton Rouge (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99123,West Carroll (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99125,West Feliciana (Parish),5078
3212,No,No,Yes,No,LA,2005/8/27 19:40,EM,Hurricane,HURRICANE KATRINA,2005/8/26 0:00,2005/11/1 10:29,2010/9/22 0:00,99127,Winn (Parish),5078
1594,No,No,Yes,Yes,MS,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/10 0:00,2005/7/15 13:01,2013/9/27 23:59,99007,Attala (County),5054
1594,No,No,Yes,Yes,MS,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/10 0:00,2005/7/15 13:01,2013/9/27 23:59,99013,Calhoun (County),5054
1594,No,No,Yes,Yes,MS,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/10 0:00,2005/7/15 13:01,2013/9/27 23:59,99017,Chickasaw (County),5054
1594,No,No,Yes,Yes,MS,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/10 0:00,2005/7/15 13:01,2013/9/27 23:59,99019,Choctaw (County),5054
1594,No,No,Yes,Yes,MS,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/10 0:00,2005/7/15 13:01,2013/9/27 23:59,99023,Clarke (County),5054
1594,No,No,Yes,Yes,MS,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/10 0:00,2005/7/15 13:01,2013/9/27 23:59,99025,Clay (County),5054
1594,No,No,Yes,Yes,MS,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/10 0:00,2005/7/15 13:01,2013/9/27 23:59,99031,Covington (County),5054
1594,No,No,Yes,Yes,MS,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/10 0:00,2005/7/15 13:01,2013/9/27 23:59,99035,Forrest (County),5054
1594,No,No,Yes,Yes,MS,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/10 0:00,2005/7/15 13:01,2013/9/27 23:59,99039,George (County),5054
1594,No,No,Yes,Yes,MS,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/10 0:00,2005/7/15 13:01,2013/9/27 23:59,99041,Greene (County),5054
1594,No,No,Yes,Yes,MS,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/10 0:00,2005/7/15 13:01,2013/9/27 23:59,99045,Hancock (County),5054
1594,No,No,Yes,Yes,MS,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/10 0:00,2005/7/15 13:01,2013/9/27 23:59,99047,Harrison (County),5054
1594,No,No,Yes,Yes,MS,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/10 0:00,2005/7/15 13:01,2013/9/27 23:59,99049,Hinds (County),5054
1594,No,No,Yes,Yes,MS,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/10 0:00,2005/7/15 13:01,2013/9/27 23:59,99051,Holmes (County),5054
1594,No,No,Yes,Yes,MS,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/10 0:00,2005/7/15 13:01,2013/9/27 23:59,99057,Itawamba (County),5054
1594,No,No,Yes,Yes,MS,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/10 0:00,2005/7/15 13:01,2013/9/27 23:59,99059,Jackson (County),5054
1594,No,No,Yes,Yes,MS,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/10 0:00,2005/7/15 13:01,2013/9/27 23:59,99061,Jasper (County),5054
1594,No,No,Yes,Yes,MS,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/10 0:00,2005/7/15 13:01,2013/9/27 23:59,99065,Jefferson Davis (County),5054
1594,No,No,Yes,Yes,MS,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/10 0:00,2005/7/15 13:01,2013/9/27 23:59,99067,Jones (County),5054
1594,No,No,Yes,Yes,MS,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/10 0:00,2005/7/15 13:01,2013/9/27 23:59,99069,Kemper (County),5054
1594,No,No,Yes,Yes,MS,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/10 0:00,2005/7/15 13:01,2013/9/27 23:59,99073,Lamar (County),5054
1594,No,No,Yes,Yes,MS,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/10 0:00,2005/7/15 13:01,2013/9/27 23:59,99075,Lauderdale (County),5054
1594,No,No,Yes,Yes,MS,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/10 0:00,2005/7/15 13:01,2013/9/27 23:59,99079,Leake (County),5054
1594,No,No,Yes,Yes,MS,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/10 0:00,2005/7/15 13:01,2013/9/27 23:59,99081,Lee (County),5054
1594,No,No,Yes,Yes,MS,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/10 0:00,2005/7/15 13:01,2013/9/27 23:59,99087,Lowndes (County),5054
1594,No,No,Yes,Yes,MS,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/10 0:00,2005/7/15 13:01,2013/9/27 23:59,99089,Madison (County),5054
1594,No,No,Yes,Yes,MS,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/10 0:00,2005/7/15 13:01,2013/9/27 23:59,99095,Monroe (County),5054
1594,No,No,Yes,Yes,MS,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/10 0:00,2005/7/15 13:01,2013/9/27 23:59,99099,Neshoba (County),5054
1594,No,No,Yes,Yes,MS,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/10 0:00,2005/7/15 13:01,2013/9/27 23:59,99101,Newton (County),5054
1594,No,No,Yes,Yes,MS,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/10 0:00,2005/7/15 13:01,2013/9/27 23:59,99103,Noxubee (County),5054
1594,No,No,Yes,Yes,MS,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/10 0:00,2005/7/15 13:01,2013/9/27 23:59,99105,Oktibbeha (County),5054
1594,No,No,Yes,Yes,MS,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/10 0:00,2005/7/15 13:01,2013/9/27 23:59,99109,Pearl River (County),5054
1594,No,No,Yes,Yes,MS,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/10 0:00,2005/7/15 13:01,2013/9/27 23:59,99111,Perry (County),5054
1594,No,No,Yes,Yes,MS,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/10 0:00,2005/7/15 13:01,2013/9/27 23:59,99115,Pontotoc (County),5054
1594,No,No,Yes,Yes,MS,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/10 0:00,2005/7/15 13:01,2013/9/27 23:59,99121,Rankin (County),5054
1594,No,No,Yes,Yes,MS,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/10 0:00,2005/7/15 13:01,2013/9/27 23:59,99123,Scott (County),5054
1594,No,No,Yes,Yes,MS,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/10 0:00,2005/7/15 13:01,2013/9/27 23:59,99127,Simpson (County),5054
1594,No,No,Yes,Yes,MS,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/10 0:00,2005/7/15 13:01,2013/9/27 23:59,99129,Smith (County),5054
1594,No,No,Yes,Yes,MS,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/10 0:00,2005/7/15 13:01,2013/9/27 23:59,99131,Stone (County),5054
1594,No,No,Yes,Yes,MS,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/10 0:00,2005/7/15 13:01,2013/9/27 23:59,99153,Wayne (County),5054
1594,No,No,Yes,Yes,MS,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/10 0:00,2005/7/15 13:01,2013/9/27 23:59,99155,Webster (County),5054
1594,No,No,Yes,Yes,MS,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/10 0:00,2005/7/15 13:01,2013/9/27 23:59,99159,Winston (County),5054
1595,Yes,Yes,Yes,Yes,FL,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/7 11:33,2005/7/20 13:39,,99005,Bay (County),5055
1595,Yes,Yes,Yes,Yes,FL,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/7 11:33,2005/7/20 13:39,,99013,Calhoun (County),5055
1595,Yes,Yes,Yes,Yes,FL,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/7 11:33,2005/7/20 13:39,,99029,Dixie (County),5055
1595,Yes,Yes,Yes,Yes,FL,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/7 11:33,2005/7/20 13:39,,99033,Escambia (County),5055
1595,Yes,Yes,Yes,Yes,FL,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/7 11:33,2005/7/20 13:39,,99037,Franklin (County),5055
1595,Yes,Yes,Yes,Yes,FL,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/7 11:33,2005/7/20 13:39,,99039,Gadsden (County),5055
1595,Yes,Yes,Yes,Yes,FL,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/7 11:33,2005/7/20 13:39,,99045,Gulf (County),5055
1595,Yes,Yes,Yes,Yes,FL,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/7 11:33,2005/7/20 13:39,,99059,Holmes (County),5055
1595,Yes,Yes,Yes,Yes,FL,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/7 11:33,2005/7/20 13:39,,99063,Jackson (County),5055
1595,Yes,Yes,Yes,Yes,FL,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/7 11:33,2005/7/20 13:39,,99065,Jefferson (County),5055
1595,Yes,Yes,Yes,Yes,FL,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/7 11:33,2005/7/20 13:39,,99073,Leon (County),5055
1595,Yes,Yes,Yes,Yes,FL,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/7 11:33,2005/7/20 13:39,,99075,Levy (County),5055
1595,Yes,Yes,Yes,Yes,FL,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/7 11:33,2005/7/20 13:39,,99077,Liberty (County),5055
1595,Yes,Yes,Yes,Yes,FL,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/7 11:33,2005/7/20 13:39,,99087,Monroe (County),5055
1595,Yes,Yes,Yes,Yes,FL,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/7 11:33,2005/7/20 13:39,,99091,Okaloosa (County),5055
1595,Yes,Yes,Yes,Yes,FL,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/7 11:33,2005/7/20 13:39,,99113,Santa Rosa (County),5055
1595,Yes,Yes,Yes,Yes,FL,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/7 11:33,2005/7/20 13:39,,99123,Taylor (County),5055
1595,Yes,Yes,Yes,Yes,FL,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/7 11:33,2005/7/20 13:39,,99129,Wakulla (County),5055
1595,Yes,Yes,Yes,Yes,FL,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/7 11:33,2005/7/20 13:39,,99131,Walton (County),5055
1595,Yes,Yes,Yes,Yes,FL,2005/7/10 19:06,DR,Hurricane,HURRICANE DENNIS,2005/7/7 11:33,2005/7/20 13:39,,99133,Washington (County),5055
1593,Yes,Yes,Yes,Yes,AL,2005/7/10 17:40,DR,Hurricane,HURRICANE DENNIS,2005/7/10 0:00,2005/7/16 0:00,2011/3/16 0:00,99001,Autauga (County),5053
1593,Yes,Yes,Yes,Yes,AL,2005/7/10 17:40,DR,Hurricane,HURRICANE DENNIS,2005/7/10 0:00,2005/7/16 0:00,2011/3/16 0:00,99003,Baldwin (County),5053
1593,Yes,Yes,Yes,Yes,AL,2005/7/10 17:40,DR,Hurricane,HURRICANE DENNIS,2005/7/10 0:00,2005/7/16 0:00,2011/3/16 0:00,99005,Barbour (County),5053
1593,Yes,Yes,Yes,Yes,AL,2005/7/10 17:40,DR,Hurricane,HURRICANE DENNIS,2005/7/10 0:00,2005/7/16 0:00,2011/3/16 0:00,99007,Bibb (County),5053
1593,Yes,Yes,Yes,Yes,AL,2005/7/10 17:40,DR,Hurricane,HURRICANE DENNIS,2005/7/10 0:00,2005/7/16 0:00,2011/3/16 0:00,99011,Bullock (County),5053
1593,Yes,Yes,Yes,Yes,AL,2005/7/10 17:40,DR,Hurricane,HURRICANE DENNIS,2005/7/10 0:00,2005/7/16 0:00,2011/3/16 0:00,99013,Butler (County),5053
1593,Yes,Yes,Yes,Yes,AL,2005/7/10 17:40,DR,Hurricane,HURRICANE DENNIS,2005/7/10 0:00,2005/7/16 0:00,2011/3/16 0:00,99017,Chambers (County),5053
1593,Yes,Yes,Yes,Yes,AL,2005/7/10 17:40,DR,Hurricane,HURRICANE DENNIS,2005/7/10 0:00,2005/7/16 0:00,2011/3/16 0:00,99021,Chilton (County),5053
1593,Yes,Yes,Yes,Yes,AL,2005/7/10 17:40,DR,Hurricane,HURRICANE DENNIS,2005/7/10 0:00,2005/7/16 0:00,2011/3/16 0:00,99023,Choctaw (County),5053
1593,Yes,Yes,Yes,Yes,AL,2005/7/10 17:40,DR,Hurricane,HURRICANE DENNIS,2005/7/10 0:00,2005/7/16 0:00,2011/3/16 0:00,99025,Clarke (County),5053
1593,Yes,Yes,Yes,Yes,AL,2005/7/10 17:40,DR,Hurricane,HURRICANE DENNIS,2005/7/10 0:00,2005/7/16 0:00,2011/3/16 0:00,99027,Clay (County),5053
1593,Yes,Yes,Yes,Yes,AL,2005/7/10 17:40,DR,Hurricane,HURRICANE DENNIS,2005/7/10 0:00,2005/7/16 0:00,2011/3/16 0:00,99029,Cleburne (County),5053
1593,Yes,Yes,Yes,Yes,AL,2005/7/10 17:40,DR,Hurricane,HURRICANE DENNIS,2005/7/10 0:00,2005/7/16 0:00,2011/3/16 0:00,99031,Coffee (County),5053
